"year","section_id","section_name","hs2_id","hs2_name","hs4_id","hs4_name","hs6_id","hs6_name","pci_rank","pci"
2008,"01","Animal Products","01","Live animals","0101","Horses","010110","Live horses/asses/mules/hinnies: pure-bred breeding animals",1738,-0.0949858553
2008,"01","Animal Products","01","Live animals","0101","Horses","010190","Mules and hinnies: live",1386,0.2028132102
2008,"01","Animal Products","01","Live animals","0102","Bovine","010210","Pure-bred Breeding Cattle",1584,0.0492367988
2008,"01","Animal Products","01","Live animals","0102","Bovine","010290","Non-breeding Cattle",2186,-0.7017544107
2008,"01","Animal Products","01","Live animals","0103","Pigs","010391","Pigs Weighing Under 50 kg (Excluding Breeding Pigs)",702,0.759868052
2008,"01","Animal Products","01","Live animals","0103","Pigs","010392","Pigs Weighing Over 50 kg (Excluding Breeding Pigs)",1066,0.4575226948
2008,"01","Animal Products","01","Live animals","0104","Sheep and Goats","010410","Live Sheep",2503,-1.2993299853
2008,"01","Animal Products","01","Live animals","0105","Poultry","010511","Domestic Chickens Weighing Under 185 grams",2057,-0.5000482669
2008,"01","Animal Products","01","Live animals","0105","Poultry","010594","Poultry: live, fowls of the species Gallus domesticus, weighing more than 185g",845,0.6472656066
2008,"01","Animal Products","02","Meat & edible offal","0201","Bovine Meat","020110","Fresh/Chilled Beef (Whole & Halves)",1643,-0.0024053748
2008,"01","Animal Products","02","Meat & edible offal","0201","Bovine Meat","020120","Fresh/Chilled Beef Cuts with Bone",1614,0.0202691631
2008,"01","Animal Products","02","Meat & edible offal","0201","Bovine Meat","020130","Fresh/Chilled Boneless Beef Cuts",2235,-0.7777212621
2008,"01","Animal Products","02","Meat & edible offal","0202","Frozen Bovine Meat","020220","Frozen Beef Cuts with Bone",2287,-0.8770282084
2008,"01","Animal Products","02","Meat & edible offal","0202","Frozen Bovine Meat","020230","Frozen Boneless Beef Cuts",2598,-1.5864495968
2008,"01","Animal Products","02","Meat & edible offal","0203","Pig Meat","020311","Fresh/Chilled Pork (Whole & Halves)",686,0.7695866094
2008,"01","Animal Products","02","Meat & edible offal","0203","Pig Meat","020312","Fresh/Chilled Pork Cuts (Hams, Shoulders & Bone-in)",159,1.2975552629
2008,"01","Animal Products","02","Meat & edible offal","0203","Pig Meat","020319","Other Fresh/Chilled Pork Cuts",208,1.2194156519
2008,"01","Animal Products","02","Meat & edible offal","0203","Pig Meat","020321","Frozen Pork (Whole & Halves)",1539,0.0898649947
2008,"01","Animal Products","02","Meat & edible offal","0203","Pig Meat","020322","Frozen Pork Cuts (Hams, Shoulders & Bone-in)",1351,0.2258039475
2008,"01","Animal Products","02","Meat & edible offal","0203","Pig Meat","020329","Other Frozen Pork Cuts",725,0.7477041238
2008,"01","Animal Products","02","Meat & edible offal","0204","Sheep and Goat Meat","020410","Fresh/Chilled Lamb (Whole & Halves)",2132,-0.6182134243
2008,"01","Animal Products","02","Meat & edible offal","0204","Sheep and Goat Meat","020422","Fresh/Chilled Sheep Cuts with Bone",1073,0.4532324175
2008,"01","Animal Products","02","Meat & edible offal","0204","Sheep and Goat Meat","020442","Frozen Sheep Cuts with Bone",2662,-1.7703916948
2008,"01","Animal Products","02","Meat & edible offal","0204","Sheep and Goat Meat","020443","Frozen Boneless Sheep Cuts",2006,-0.4327794576
2008,"01","Animal Products","02","Meat & edible offal","0205","Horse Meat","020500","Meat from Horses/Donkeys/Mules/Hinnies (Fresh, Chilled, Frozen)",2020,-0.4479453077
2008,"01","Animal Products","02","Meat & edible offal","0206","Edible Offal","020610","Fresh/Chilled Beef Organs",1575,0.0567382239
2008,"01","Animal Products","02","Meat & edible offal","0206","Edible Offal","020629","Frozen Beef Organs (Excluding Livers & Tongues)",2394,-1.0776844016
2008,"01","Animal Products","02","Meat & edible offal","0206","Edible Offal","020649","Frozen Pork Organs",985,0.5322069692
2008,"01","Animal Products","02","Meat & edible offal","0207","Poultry Meat","020711","Whole Chicken Meat (Fresh/Chilled, uncut)",1529,0.1050794577
2008,"01","Animal Products","02","Meat & edible offal","0207","Poultry Meat","020712","Whole Chicken Meat (Frozen, uncut)",2305,-0.9126882556
2008,"01","Animal Products","02","Meat & edible offal","0207","Poultry Meat","020713","Chicken Meat Cuts & Organs (Fresh/Chilled)",1243,0.3142380873
2008,"01","Animal Products","02","Meat & edible offal","0207","Poultry Meat","020714","Chicken Meat Cuts & Organs (Frozen)",1820,-0.185676381
2008,"01","Animal Products","02","Meat & edible offal","0207","Poultry Meat","020726","Turkey Meat Cuts & Organs (Fresh/Chilled)",565,0.8641336966
2008,"01","Animal Products","02","Meat & edible offal","0207","Poultry Meat","020727","Turkey Meat Cuts & Organs (Frozen)",1068,0.4568820105
2008,"01","Animal Products","02","Meat & edible offal","0207","Poultry Meat","020736","Poultry Cuts (Excluding Livers) - Chickens, Ducks, Geese, Turkeys (Frozen)",1567,0.0673781395
2008,"01","Animal Products","02","Meat & edible offal","0208","Other Meat","020890","Miscellaneous Meat & Organs (Fresh, Chilled, Frozen)",1613,0.0230832574
2008,"01","Animal Products","02","Meat & edible offal","0209","Animal Fat","020900","Unprocessed Pig & Poultry Fat",966,0.5487136905
2008,"01","Animal Products","02","Meat & edible offal","0210","Preserved Meat","021019","Cured Pork Meat (Excluding Hams, Shoulders, Bellies)",1122,0.4155593127
2008,"01","Animal Products","02","Meat & edible offal","0210","Preserved Meat","021099","Meat and edible meat offal: salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, other than of primates, whales, dolphins, porpoises, manatees, dugongs, seals, sea lions, walruses, reptiles (including snakes and turtles)",1361,0.2191146486
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0301","Live Fish","030192","Eels",2369,-1.0332035056
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0301","Live Fish","030199","Miscellaneous Live Fish",2599,-1.5875366923
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0302","Non-fillet Fresh Fish","030212","Fresh/Chilled Whole Salmon",868,0.6287714952
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0302","Non-fillet Fresh Fish","030269","Fresh/Chilled Fish (Other Varieties)",2693,-1.894563511
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030319","Frozen Salmonidae (n.e.c. in 0303.1, excl. Fillets, etc.)",2464,-1.2178528255
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030321","Trout (Frozen Whole)",2332,-0.9597784573
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030342","Yellowfin Tuna (Frozen)",2748,-2.1510286438
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030343","Skipjack/Stripe-Belly Bonito (Frozen)",2612,-1.6393279315
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030344","Frozen Bigeye Tuna (Thunnus obesus, excl. Fillets, etc.)",2714,-1.9993527359
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030351","Frozen Herrings (Clupea spp., excl. Fillets, etc.)",291,1.1143641073
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030352","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",867,0.628920629
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030374","Mackerel (Frozen)",2302,-0.8995116911
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030378","Hake (Frozen)",2361,-1.0231028382
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030379","Fish (Other Varieties) (Frozen)",2710,-1.9769055994
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0303","Non-fillet Frozen Fish","030380","Frozen Fish Livers & Roes",2367,-1.0288432597
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0304","Fish Fillets","030419","Fresh/Chilled Fish Fillets & Meat (excl. 0304.11-0304.12)",2616,-1.6514348976
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0304","Fish Fillets","030429","Frozen Fish Fillets (Excl. 0304.21-0304.92)",2680,-1.8480548327
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0304","Fish Fillets","030499","Frozen Fish Meat (Excl. Fillets, Minced, n.e.c.)",2615,-1.6467854399
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0305","Dried/Salted/Smoked/Brined Fish","030530","Preserved Fish Fillets (Dried, Salted, Brined)",2468,-1.2260571248
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0305","Dried/Salted/Smoked/Brined Fish","030541","Smoked Salmon (Including Fillets)",742,0.7348390695
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0305","Dried/Salted/Smoked/Brined Fish","030551","Dried Cod (Not Smoked)",2095,-0.5513548186
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0305","Dried/Salted/Smoked/Brined Fish","030559","Dried Fish (Excluding Cod, Not Smoked)",2805,-2.4776734434
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0305","Dried/Salted/Smoked/Brined Fish","030562","Salted/Brined Cod (Not Dried/Smoked)",685,0.7706978619
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0306","Crustaceans","030611","Frozen Rock Lobster & Sea Crawfish",2793,-2.374517999
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0306","Crustaceans","030612","Frozen Homarus Lobsters",2796,-2.3881366566
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0306","Crustaceans","030613","Frozen Shrimps & Prawns",2824,-2.8118076626
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0306","Crustaceans","030614","Frozen Crabs",2695,-1.9157743405
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0306","Crustaceans","030619","Other Frozen Crustaceans",2621,-1.6645010232
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0306","Crustaceans","030622","Fresh Homarus Lobsters",2573,-1.484644757
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0306","Crustaceans","030623","Fresh Shrimps & Prawns",2689,-1.880736896
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0307","Molluscs","030729","Fresh/Chilled Scallops (Not Live)",1974,-0.3863423484
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0307","Molluscs","030749","Preserved Cuttlefish & Squid (Frozen/Dried/Salted/Brined)",2685,-1.8605155671
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0307","Molluscs","030759","Preserved Octopus (Frozen/Dried/Salted/Brined)",2732,-2.1053114154
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0307","Molluscs","030791","Fresh/Chilled Live Aquatic Invertebrates",2201,-0.7371414838
2008,"01","Animal Products","03","Fish, Crustaceans & Molluscs","0307","Molluscs","030799","Preserved Aquatic Invertebrates",2752,-2.1691658016
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0401","Milk","040110","Milk (<1% Fat)",2061,-0.506532492
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0401","Milk","040120","Milk (1%-6% Fat)",1904,-0.3023643834
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0401","Milk","040130","Cream (<6% Fat)",1178,0.3671835472
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0402","Concentrated Milk","040210","Milk Powder (<1.5% Fat)",1743,-0.0978322708
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0402","Concentrated Milk","040221","Unsweetened Cream Powder (<1.5% Fat)",2019,-0.4472928742
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0402","Concentrated Milk","040229","Sweetened Cream Powder (<1.5% Fat)",2292,-0.8855366024
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0402","Concentrated Milk","040291","Unsweetened Milk and Cream",2229,-0.7673110107
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0402","Concentrated Milk","040299","Other Milk and Cream",2450,-1.1865785993
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0403","Fermented Milk Products","040310","Yogurt",844,0.6480944613
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0403","Fermented Milk Products","040390","Other Buttermilks, Curdled Milks, and Kephirs",1604,0.0279940784
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0404","Whey and other milk products","040410","Whey",1120,0.4159675615
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0404","Whey and other milk products","040490","Other Natural Milk Products",1731,-0.0859443965
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0405","Butter","040510","Butter",1422,0.1808000986
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0405","Butter","040590","Milk-Based Fats & Oils (Excluding Butter & Spreads)",1589,0.042875208
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0406","Cheese","040610","Fresh Unfermented Cheese",1812,-0.1775710952
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0406","Cheese","040620","Powdered Cheese",1650,-0.0100850014
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0406","Cheese","040630","Processed Cheese",2027,-0.4599859922
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0406","Cheese","040640","Blue Cheese",185,1.2559546413
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0406","Cheese","040690","Other Cheeses",1676,-0.0330510001
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0407","Eggs","040700","Preserved or Cooked Eggs",2212,-0.7490691488
2008,"01","Animal Products","04","Edible products of animal origin, n.e.s.","0409","Honey","040900","Natural Honey",2568,-1.4704085442
2008,"01","Animal Products","05","Animal originated products, n.e.s.","0504","Animal Organs","050400","Non-Fish Guts, Bladders, and Stomachs",2447,-1.1801607729
2008,"01","Animal Products","05","Animal originated products, n.e.s.","0505","Bird Feathers and Skins","050510","Feather/Down Stuffing",1620,0.0148140621
2008,"01","Animal Products","05","Animal originated products, n.e.s.","0511","Other Inedible Animal Products","051191","Inedible Fish and Crustaceans",2511,-1.3207936167
2008,"01","Animal Products","05","Animal originated products, n.e.s.","0511","Other Inedible Animal Products","051199","Domestic Animal Carcasses",2387,-1.0634031333
2008,"02","Vegetable Products","06","Live trees, plants, bulbs, cut flowers, & ornamental foliage","0601","Bulbs and Roots","060110","Dormant bulbs, tubers, roots, corms, crowns and rhizomes",2334,-0.9634905183
2008,"02","Vegetable Products","06","Live trees, plants, bulbs, cut flowers, & ornamental foliage","0602","Other live plants, cuttings and slips;
mushroom spawn","060290","Other live plants",2237,-0.7828863194
2008,"02","Vegetable Products","06","Live trees, plants, bulbs, cut flowers, & ornamental foliage","0603","Cut Flowers","060311","Roses",2797,-2.3984543755
2008,"02","Vegetable Products","06","Live trees, plants, bulbs, cut flowers, & ornamental foliage","0603","Cut Flowers","060314","Chrysanthemums",2563,-1.4559176906
2008,"02","Vegetable Products","06","Live trees, plants, bulbs, cut flowers, & ornamental foliage","0603","Cut Flowers","060319","Other fresh cut flowers",2770,-2.2367609485
2008,"02","Vegetable Products","06","Live trees, plants, bulbs, cut flowers, & ornamental foliage","0604","Plant foliage","060491","Foliage,branches, for bouquets, etc. - fresh",2543,-1.3868450518
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0701","Potatoes","070110","Seed Potatoes (Fresh/Chilled)",1477,0.1426043247
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0701","Potatoes","070190","Potatoes (Non-seed) (Fresh/Chilled)",2176,-0.6826296465
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0702","Tomatoes","070200","Tomatoes (Fresh/Chilled)",2428,-1.1488199838
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0703","Onions","070310","Onions & Shallots (Fresh/Chilled)",2715,-2.0006602225
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0703","Onions","070320","Garlic (Fresh/Chilled)",2525,-1.3464379243
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0704","Cabbages","070410","Cauliflowers & Broccoli (Fresh/Chilled)",2090,-0.5449866644
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0704","Cabbages","070490","Edible Brassicas (Fresh/Chilled)",2414,-1.1077777222
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0705","Lettuce","070511","Cabbage Lettuce (Fresh/Chilled)",2086,-0.5379896522
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0705","Lettuce","070519","Lettuce (Non-cabbage) (Fresh/Chilled)",1744,-0.0995223419
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0706","Root Vegetables","070610","Carrots & Turnips (Fresh/Chilled)",1894,-0.289312957
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0707","Cucumbers","070700","Cucumbers & Gherkins (Fresh/Chilled)",2495,-1.2833760688
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0708","Legumes","070820","Beans Shelled or Unshelled (Fresh/Chilled)",2757,-2.197794877
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0709","Other Vegetables","070920","Asparagus (Fresh/Chilled)",2270,-0.8525577546
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0709","Other Vegetables","070951","Mushrooms (Fresh/Chilled)",1131,0.4021167624
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0709","Other Vegetables","070959","Vegetables: truffles and mushrooms (other than of the genus Agaricus), fresh or chilled",1818,-0.18272213
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0709","Other Vegetables","070960","Peppers (Capsicum, Pimenta) (Fresh/Chilled)",2635,-1.7036252793
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0709","Other Vegetables","070990","Miscellaneous Vegetables (Fresh/Chilled)",2697,-1.9203599318
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0710","Frozen Vegetables","071021","Frozen Peas",1982,-0.3925129099
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0710","Frozen Vegetables","071080","Frozen Miscellaneous Vegetables",2254,-0.8169869459
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0710","Frozen Vegetables","071090","Frozen Vegetable Mixtures",2035,-0.4660048608
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0712","Dried Vegetables","071290","Dried Miscellaneous Vegetables",2461,-1.2114072109
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0713","Dried Legumes","071310","Peas Dried and Shelled",2625,-1.6774395742
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0713","Dried Legumes","071320","Chickpeas Dried and Shelled",2590,-1.5604948743
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0713","Dried Legumes","071333","Kidney & White Pea Beans Dried and Shelled",2740,-2.1336431904
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0713","Dried Legumes","071340","Lentils Dried and Shelled",2786,-2.3449244642
2008,"02","Vegetable Products","07","Edible vegetables, roots, & tubers","0714","Cassava","071410","Manioc (Cassava) (Fresh/Dried)",2822,-2.7686858815
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0801","Coconuts, Brazil Nuts, and Cashews","080132","Shelled Cashew Nuts (Fresh or Dried)",2830,-3.0134364365
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0802","Other Nuts","080212","Shelled Almonds",2474,-1.2303540825
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0802","Other Nuts","080222","Shelled Hazelnuts/Filberts",2452,-1.1898149722
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0802","Other Nuts","080232","Shelled Walnuts",2300,-0.8987218204
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0802","Other Nuts","080250","Fresh/Dried Pistachios",2470,-1.2264806457
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0802","Other Nuts","080290","Other Fresh/Dried Edible Nuts",2699,-1.9276761693
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0803","Bananas","080300","Bananas & Plantains (Fresh/Dried)",2813,-2.6401882157
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0804","Tropical Fruits","080410","Dates (Fresh/Dried)",2746,-2.1402411986
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0804","Tropical Fruits","080430","Pineapples (Fresh/Dried)",2765,-2.2155969391
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0804","Tropical Fruits","080440","Avocados (Fresh/Dried)",2437,-1.1621221885
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0804","Tropical Fruits","080450","Guavas, Mangoes & Mangosteens (Fresh/Dried)",2756,-2.1831961548
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0805","Citrus","080510","Oranges (Fresh/Dried)",2574,-1.4891898974
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0805","Citrus","080520","Mandarins, Clementines & Citrus Hybrids (Fresh/Dried)",2520,-1.3380998965
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0805","Citrus","080540","Grapefruit (Fresh/Dried)",2378,-1.0474642189
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0805","Citrus","080550","Lemons & Limes (Citrus) Fresh/Dried ",2462,-1.2127641461
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0806","Grapes","080610","Grapes (Fresh)",2338,-0.9665838563
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0806","Grapes","080620","Grapes (Dried)",2551,-1.4082179115
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0807","Melons","080711","Fresh Watermelons",2604,-1.6217209511
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0807","Melons","080719","Fresh Melons (Excluding Watermelons)",2637,-1.7065803729
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0808","Apples and Pears","080810","Apples (Fresh)",1930,-0.3305143591
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0808","Apples and Pears","080820","Pears & Quinces (Fresh)",2140,-0.6304256579
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0809","Pitted Fruits","080920","Cherries (Fresh)",2073,-0.5238478574
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0809","Pitted Fruits","080930","Peaches & Nectarines (Fresh)",2388,-1.0664694079
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0809","Pitted Fruits","080940","Plums & Sloes (Fresh)",1969,-0.378261489
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0810","Other Fruits","081010","Strawberries (Fresh)",2130,-0.6146380287
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0810","Other Fruits","081020","Raspberries, Blackberries, Mulberries & Loganberries (Fresh)",2056,-0.4954807221
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0810","Other Fruits","081040","Cranberries, Bilberries & Similar Fruits (Fresh)",1836,-0.204292179
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0810","Other Fruits","081050","Fresh Kiwifruits",1710,-0.0616367872
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0810","Other Fruits","081090","Miscellaneous Fruits (Fresh)",2651,-1.7473343328
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0811","Frozen Fruits and Nuts","081110","Strawberries (Frozen, Uncooked/Steamed/Boiled)",2307,-0.9133627856
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0811","Frozen Fruits and Nuts","081120","Raspberries, Mulberries, etc. (Frozen, Uncooked/Steamed/Boiled)",1747,-0.1028227809
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0811","Frozen Fruits and Nuts","081190","Frozen Fruits & Nuts (Uncooked/Steamed/Boiled, NES)",2251,-0.8085357909
2008,"02","Vegetable Products","08","Edible fruits, nuts & fruit peels","0813","Dried Fruits","081320","Dried Prunes",2004,-0.426949848
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0901","Coffee","090111","Unroasted Coffee (Non-Decaffeinated)",2831,-3.0841682121
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0901","Coffee","090112","Unroasted Coffee (Decaffeinated)",2791,-2.3716347274
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0901","Coffee","090121","Roasted Coffee (Non-Decaffeinated)",2029,-0.4603709165
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0902","Tea","090210","Green Tea (Unfermented, <3kg packages)",2482,-1.2470217993
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0902","Tea","090230","Black Tea (Fermented/Partly, <3kg packages)",2619,-1.6541087487
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0902","Tea","090240","Black Tea (Fermented/Partly, >3kg packages)",2828,-2.9543275337
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0904","Pepper","090411","Pepper of the genus Piper, whole",2772,-2.2430907889
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0904","Pepper","090420","Capsicum or Pimenta, dried, crushed or ground",2759,-2.2011766886
2008,"02","Vegetable Products","09","Coffee, tea, mate & spices","0910","Spices","091010","Ginger",2818,-2.7194518927
2008,"02","Vegetable Products","10","Cereals","1001","Wheat","100110","Durum wheat",2211,-0.74875542
2008,"02","Vegetable Products","10","Cereals","1001","Wheat","100190","Wheat except durum wheat, and meslin",2181,-0.6957649118
2008,"02","Vegetable Products","10","Cereals","1003","Barley","100300","Barley",1914,-0.3128143121
2008,"02","Vegetable Products","10","Cereals","1004","Oats","100400","Oats",1868,-0.2625381722
2008,"02","Vegetable Products","10","Cereals","1005","Corn","100510","Maize (corn) seed",2118,-0.5983425567
2008,"02","Vegetable Products","10","Cereals","1005","Corn","100590","Maize except seed corn",2354,-1.0000420485
2008,"02","Vegetable Products","10","Cereals","1006","Rice","100610","Rice in the husk (paddy or rough)",2723,-2.0636056188
2008,"02","Vegetable Products","10","Cereals","1006","Rice","100620","Rice, husked (brown)",2559,-1.4343172015
2008,"02","Vegetable Products","10","Cereals","1006","Rice","100630","Rice, semi-milled or wholly milled",2716,-2.0060544099
2008,"02","Vegetable Products","10","Cereals","1006","Rice","100640","Rice, broken",2739,-2.1274456084
2008,"02","Vegetable Products","10","Cereals","1007","Sorghum","100700","Grain sorghum",2780,-2.2977686462
2008,"02","Vegetable Products","11","Products of the milling industry","1101","Wheat Flours","110100","Wheat or meslin flour",2502,-1.2989310288
2008,"02","Vegetable Products","11","Products of the milling industry","1103","Cereal Meal and Pellets","110313","Maize (corn) groats or meal",2220,-0.7590748573
2008,"02","Vegetable Products","11","Products of the milling industry","1107","Malt","110710","Malt, not roasted",1294,0.2736722619
2008,"02","Vegetable Products","11","Products of the milling industry","1108","Starches","110812","Maize (corn) starch",1955,-0.3592226407
2008,"02","Vegetable Products","11","Products of the milling industry","1108","Starches","110813","Potato starch",241,1.1728198622
2008,"02","Vegetable Products","11","Products of the milling industry","1108","Starches","110814","Manioc (cassava) starch",2826,-2.9323786372
2008,"02","Vegetable Products","11","Products of the milling industry","1109","Wheat Gluten","110900","Wheat gluten",1084,0.4412919162
2008,"02","Vegetable Products","12","Oils seeds, oleaginous fruits, grains, straw & fodder","1201","Soybeans","120100","Soya beans",2561,-1.4532374264
